city,company,conditions,description,employment_mode,experience,max_salary,min_salary,name,publish_date,requirements,responsibilities,schedule,skills,url
Тюмень,GearStudio,,Ищем в команду опытного 3d визуализатора архитектурных объектов - коттеджные поселки и ЖК. Обязательно наличие портфолио по данной тематике. Без портфолио заявки не рассматриваем. Обязанности:  моделирование архитектуры (в первую очередь экстерьеры) моделирование окружения (ландшафт  благоустройство  озеленение и т.д.) текстурирование  настройка материалов и освещения оживление сцены  добавление деталей (автомобили и люди в движении)  Требования:  Профессиональное владение 3ds max  Corona Render  Adobe Photoshop Опыт реализации крупных архитектурных проектов  умение работать с большими сценами Желание развиваться и работать на результат Обязательно наличие портфолио  Условия:  Полный рабочий день 5/2  отличный офис  мощные ПК  кофе  печеньки; В отдельных случаях  возможна удаленная работа ,Полная занятость,1–3 года,,50000,3d визуализатор,21 сентября 2020,,моделирование архитектуры (в первую очередь экстерьеры) моделирование окружения (ландшафт; благоустройство; озеленение и т.д.) текстурирование; настройка материалов и освещения оживление сцены; добавление деталей (автомобили и люди в движении),полный день,Adobe Photoshop;3D Моделирование;Autodesk 3ds Max;3ds Max;Работа в команде,https://hh.ru/vacancy/39364922
Тюмень,Яндекс,,Каждый день миллионы пользователей находят ответы на свои вопросы с помощью Яндекса. Сервису Яндекс.Услуги нужны внимательные  тактичные и любознательные операторы с чувством юмора — обновлять данные в базах  следить за их верностью и актуальностью.   Что вы будете делать:  совершать звонки по сценарию задания; обновлять сведения в базе данных.  Для работы потребуются:  грамотный устный и письменный русский язык; умение работать с большими массивами информации; навыки уверенной работы на компьютере; тихое место на время работы; ноутбук или стационарный компьютер с ОС не ниже Windows 7; гарнитура; подключённый кабельный высокоскоростной интернет.  Мы ждем  что вы:  хотите и умеете помогать другим людям; вежливы  но не занудны; внимательны к деталям и всегда доводите дело до конца; не устаёте от однообразных задач; можете работать дома  не отлынивая и не отвлекаясь на очередной эпизод сериала; любите узнавать новое; готовы к насыщенному рабочему дню.  Что мы предлагаем:  работу из дома или любой точки  где есть стабильный интернет; бесплатную ip-телефонию; частичную занятость  гибкий график 4 часа в день 5 дней в неделю (будни) в дневное время с 8 до 20 по Москве; официальное оформление на работу по совместительству с первого дня обучения; сдельную оплату; удалённое оплачиваемое обучение.     ,Частичная занятость,не требуется,,,Оператор саll-центра,5 октября 2020,,,удаленная работа,,https://hh.ru/vacancy/37564971
Тюмень,ГАУ ДОД ТО Дворец творчества и спорта Пионер,,Обязанности: В VR/AR-квантуме обучающиеся осваивают объемную визуализацию  работают с виртуальной (VR)  дополненной (AR) и смешанной (MR) реальностью. Кванторианцы разрабатывают образовательные приложения  проектируют симуляторы для будущих инженеров  проводят виртуальные туры по культурным и историческим достопримечательностям. Педогогическая деятельность Обучение детей 11-18 лет  развитие профессиональных и надпрофессиональных компетенций. Методическая работа Разработка и реализация образовательных программ  кейсов  образовательных модулей  мастер-классов. Проектная деятельность Наставничество над проектными командами  Внешние связи Осуществление взаимодействия с индустриальными партнёрами для успешной реализации Требования: Высшее педагогическое или инженерно-техническое образование; Знание содержания и методик реализации дополнительных общеобразовательных программ  в том числе современных методов  форм  способов и приемов обучения и воспитания; Опыт организация проектной деятельности  управление проектами; Знание технического оборудования  моделирование процессов  проведение экспериментов; Вы интересуетесь смежными областями науки и техники. У вас активная жизненная позиция. Вы умеете заинтересовать и замотивировать ребенка на обучение. Обладаете развитыми коммуникативными навыками. Условия:  официальное трудоустройство в соответствии с ТК РФ; гибкий график работы  36 часов в неделю командировки не менее 14 дней в месяц по районам Тюменской области офис в центре Тюмени обучение у федерального оператора сети ДТ «Кванториум» ФГАУ «Фонд новых форм развития образования» (г. Москва) ,Полная занятость,1–3 года,,45000,Педагог дополнительного образования VR/AR- Айти квантум,22 сентября 2020,официальное трудоустройство в соответствии с ТК РФ; гибкий график работы; 36 часов в неделю командировки не менее 14 дней в месяц по районам Тюменской области офис в центре Тюмени обучение у федерального оператора сети ДТ «Кванториум» ФГАУ «Фонд новых форм развития образования» (г. Москва),,полный день,"организация проектной деятельности, управление проектами;",https://hh.ru/vacancy/39375083
Тюмень,Яндекс,,Яндекс — крупнейшая поисковая система и IT-компания  разрабатывающая сервисы и инструменты для пользы людей. В текущей ситуации для многих актуален поиск работы  в котором помогает наш сервис Яндекс.Таланты. Мы ищем менеджера  который познакомит бизнес с сервисом и откроет ему все возможности и плюсы сервиса. Мы готовы предоставить вам свободный выбор места и времени работы. Если вы разделяете наши взгляды  то мы будем рады вам в нашей команде!   Мы ждём  что вы:  очень внимательны и усидчивы; умеете выстраивать тёплый диалог по телефону и не боитесь общаться с малознакомыми людьми; не любите додумывать за собеседника и вместо этого предпочитаете задавать вопросы; умеете самостоятельно и организованно выстраивать расписание рабочего дня; занимались холодными продажами по телефону.    Наш успешный сотрудник:  обучаем; гибок и адаптивен; коммуникабелен; умеет работать в команде.    Вам предстоит:  звонить клиентам из базы и привлекать новых клиентов (холодные продажи по целевой базе); помогать клиентам осваивать новые продукты и инструменты; выполнять план продаж; вести отчётность о работе  фиксировать результаты общения с клиентами в системе.    Для работы вам потребуется:  компьютер или ноутбук; высокоскоростной и устойчивый интернет; гарнитура; спокойное место без шума.    Условия:  официальное оформление по ТК РФ; сдельно-премиальная оплата труда; работа в максимально комфортных условиях — в любом городе и прямо из дома; гибкий рабочий график: по будням четыре часа подряд в промежутке с 09:00 до 18:00 по московскому времени. ,Частичная занятость,1–3 года,,20000,Менеджер по продажам В2В для Яндекс.Талантов,4 октября 2020,,,удаленная работа,,https://hh.ru/vacancy/38491031
Тюмень,ООО   СМГ,,ОФИЦИАЛЬНЫЙ ДИЛЕР СОТОВОЙ СВЯЗИ TELE2 ПРИГЛАШАЕТ ВАС ПРИСОЕДИНИТЬСЯ К КОМАНДЕ ПРОФЕССИОНАЛОВ В Г. ТЮМЕНИ САЛОНЫ СВЯЗИ - «ВИЗИТНАЯ КАРТОЧКА» нашего бизнеса!!  И ты можешь стать частью передовой команды! ЕСЛИ ТЫ:  Мечтаешь работать с технологиями  опережающими время и создающими будущее? Стремишься быть в гуще событий  в команде таких-же целеустремленных и драйвовых  как и ты? Хочешь знать  как это - приходить на работу с удовольствием? Уже получил высшее/среднее-профессиональное образование или заканчиваешь обучение и готов сделать первый шаг к своему успеху?  ТО ПРИХОДИ К НАМ!   ЧЕМ ТЫ БУДЕШЬ ЗАНИМАТЬСЯ?:  Консультировать покупателей и помогать им в выборе нового гаджета; Общаться с большим количеством людей и узнавать много нового и полезного; Помогать в установке и настройке дополнительных услуг (настройка смартфона  создание аккаунта  наклейка защитного стекла и другие услуги по запросу клиента.) Подключать новых абонентов к TELE2  консультировать о выгодных тарифах и подбирать максимально подходящий.  У ТЕБЯ БУДЕТ:  Крутая команда и помощь руководителя в обучении и решении рабочих вопросов; Вводное (стажировка оплачивается) и регулярное обучение - мир технологий быстро меняется  и ты будешь всегда в курсе самых актуальных новинок. Возможность отлично зарабатывать: гарантированный оклад + премия. Трудоустройство согласно ТК РФ; График работы 4/2 с 10 до 20; Своевременная выплата З/П ( 2 раза в месяц); Комфортное рабочее место и дружный коллектив.    МЫ ВЕРИМ В ВОЗМОЖНОСТИ человека и ПОМОГАЕМ раскрыть их даже тем  у кого НЕТ ОПЫТА! ПРИХОДИ  БУДЕТ КРУТО!,Полная занятость,не требуется,,35000,"Продавец-консультант TELE2 (Мельникайте, 126/3)",15 октября 2020,,,полный день,Деловое общение;Работа в команде;Креативность;Обучение и развитие;Деловая коммуникация;Мотивация;Пользователь ПК;Грамотная речь;Ориентация на результат;Навыки продаж;Творческое мышление;Многозадачность;Клиентоориентированность,https://hh.ru/vacancy/39373628
Тюмень,NAUMEN,,,Полная занятость,1–3 года,,,Developer iOS (Разработка решения Service Desk),13 октября 2020,,,удаленная работа,,https://hh.ru/vacancy/37431437
Тюмень,Яндекс,официальное оформление по ТК РФ; сдельно-премиальная оплата труда; работа в максимально комфортных условиях — в любом городе и прямо из дома; гибкий рабочий график: по будням в промежутке с 09:00 до 18:00 по московскому времени от четырех часов подряд; возможна полная занятость.,Яндекс.Директ – отличный инструмент для привлечения новых клиентов.Однако  не все владельцы малого бизнеса знают про наш сервис. Мы ищем боевого менеджера по продажам  главная задача которого - предложить рекламодателям готовое решение и помочь им вывести свой бизнес на новый этап. Мы ждём  что вы:  очень внимательны и усидчивы; знаете этапы продаж; умеете выстраивать тёплый диалог по телефону и не боитесь общаться с малознакомыми людьми; не любите додумывать за собеседника и вместо этого предпочитаете задавать вопросы; умеете самостоятельно и организованно выстраивать расписание рабочего дня; имеете опыт в холодных продажах по телефону и понимаете основы интернет-маркетинга..  Наш успешный сотрудник:  обучаем; гибок и адаптивен; коммуникабелен; умеет работать в команде.  Вам предстоит:  звонить клиентам из базы и привлекать новых клиентов (холодные продажи по целевой базе); помогать клиентам осваивать новые продукты и инструменты; выполнять план продаж; вести отчётность о работе  фиксировать результаты общения с клиентами в системе.  Для работы вам потребуется:  компьютер или ноутбук; высокоскоростной и устойчивый интернет; гарнитура; спокойное место без шума.  Условия:  официальное оформление по ТК РФ; сдельно-премиальная оплата труда; работа в максимально комфортных условиях — в любом городе и прямо из дома; гибкий рабочий график: по будням в промежутке с 09:00 до 18:00 по московскому времени от четырех часов подряд  возможна полная занятость. ,Частичная занятость,1–3 года,,25000,Менеджер по продажам В2В для Яндекс.Директа,4 октября 2020,,,удаленная работа,,https://hh.ru/vacancy/38491415
Тюмень,Яндекс,,Каждый день миллионы пользователей находят ответы на свои вопросы с помощью Яндекса. Сервису Яндекс.Путешествия нужны внимательные  тактичные и любознательные операторы с чувством юмора — обновлять данные в базах  следить за их верностью и актуальностью.   Что вы будете делать:  совершать звонки по сценарию задания; обновлять сведения в базе данных.  Для работы потребуются:  грамотный устный и письменный русский язык; умение работать с большими массивами информации; навыки уверенной работы на компьютере; тихое место на время работы; ноутбук или стационарный компьютер с ОС не ниже Windows 7; гарнитура; подключённый кабельный высокоскоростной интернет.  Мы ждем  что вы:  хотите и умеете помогать другим людям; вежливы  но не занудны; внимательны к деталям и всегда доводите дело до конца; не устаёте от однообразных задач; можете работать дома  не отлынивая и не отвлекаясь на очередной эпизод сериала; любите узнавать новое; готовы к насыщенному рабочему дню.  Что мы предлагаем:  работу из дома или любой точки   где есть стабильный интернет; бесплатную ip-телефонию; частичную занятость  гибкий график 4 часа в день 5 дней в неделю (будни) в дневное время с 8 до 20 по Москве; официальное оформление на работу по совместительству с первого дня обучения; сдельную оплату; удалённое оплачиваемое обучение.     ,Частичная занятость,не требуется,,,Оператор колл-центра (исходящие звонки),5 октября 2020,,,удаленная работа,,https://hh.ru/vacancy/37881122
Тюмень,ПАО «Газпром нефть»,,,Полная занятость,1–3 года,,,Ведущий разработчик ABAP [55746],28 сентября 2020,,,полный день,ABAP;BAdi;Enhancement;SQL;MS SQL;SAP ERP,https://hh.ru/vacancy/38941898
Тюмень,Экстрим про,,Группа компаний Экстрим - один из лидирующих разработчиков ПО для государственных заказчиков  крупный уральский интегратор  26 лет стабильно на рынке. приглашает Разработчика Java на удалённое сотрудничество в интересные и социально-важные проекты уровня города  региона  страны. Рассматриваются кандидаты уровня middle  senior  Team Lead. Задача - проектирование и реализация многопользовательских систем на Java  в том числе с использованием веб-технологий. Мы используем в проектах:  технологии для Java разработки: Java 7/8  EJB 3.1/Spring  JPA 2.1 (Hibernate)  PostgreSQL/Oracle  Apache Velocity  jQuery  AngularJS  Gradle/Maven; инструментарий: Intellij IDEA  JIRA  GIT/Subversion  TeamCity  Confluence/DokuWiki; технологии для .NET-разработки: .NET 4.5  C#  WCF REST  WPF  WWF  Entity Framework  ASP.NET MVC 5  jQuery UI  MS SQL Server 2012  СКЗИ «КриптоПро CSP»; инструментарий: Visual Studio 2012/2013 (для .NET-разработки)  JIRA (+greenhopper)/ YouTrack  Fisheye+Crucible  Confluence  GIT/SVN  Teamcity+Octopus Deploy.  Для этого тебе понадобятся:  Java EE (опыт разработки не менее 2 лет); знание базовых технологий Java: JPA  Hibernate  Spring  Lucene  JDBC и др; знание SQL  опыт работы с СУБД (желательно Oracle); умение работать самостоятельно и в команде; хороший технический английский.    Будет плюсом:  знание технологий веб-программирования: HTML  CSS  JavaScript  AJAX  JSON; знание технологий Java для веб: JSF  GWT  JBoss Seam; навык работы с серверами приложений JBoss AS  Glassfish; практический опыт использования Agile  TDD  BDD; навык работы с распространенными библиотеками и фреймворками  например: логгирование  модульное тестирование  работа с XML; опыт работы с системами учета версий  автоматической сборки и непрерывной интеграции (SVN  JIRA  Apache Maven  Hudson и др.); знание ОС Linux; знание платформы .NET  опыт интеграции решений на Java и .NET; интерес к изучению новых языков программирования  фреймворков  технологий разработки.  Мы готовы предложить: Комфорт:  расширенный соц. пакет: добровольное медицинское страхование со стоматологией  ежегодная вакцинация  а также компенсация занятий спортом; гибкий рабочий график  пятидневная рабочая неделя  8-часовой рабочий день; персональное предложение по зарплате в зависимости от уровня твоих навыков; комфортный офис (Екатеринбург/Севастополь) или удаленная работа.  Возможности и перспективы:  наставничество: ты получишь поэтапный план входа в должность и поддержку на каждом шаге; мы любим учиться: участвуем в профессиональных комьюнити  делимся опытом и новыми фишками на внутренних встречах и митапах; читаем и пополняем собственную корпоративную библиотеку; рост: у нас много примеров построения успешной карьеры с entry level. Компания саппортит в стремлении расти  и если ты готов брать на себя ответственность - у нас найдутся для тебя более сложные задачи ;) ; мы ценим обратную связь  у нас регулярные performance review внутри отделов.    Атмосфера:  одна из наших сильных сторон - крутые специалисты  увлеченные своим делом. У них многому можно научиться; адекватное руководство  минимум бюрократии и атмосфера поддержки (больше доверия  а не контроля); мы предлагаем работу в командах высококлассных профессионалов с многолетним опытом  среди них тренеры Microsoft (MCT) и ведущие разработчики (MCPD).     ,Полная занятость,3–6 лет,,,Разработчик Java,18 октября 2020,,,удаленная работа,,https://hh.ru/vacancy/37622074
Тюмень,JCat.ru,,"Вакансия компании: «Экомир»В связи с расширением в г. Тюмень компания ""Ecoworld"" ищет лучших менеджеров по продажам услуг.Обязанности: Продажа услуг по вывозу и утилизации вторичного сырья (макулатура  полимеры); Телефонные переговоры и email переписка с потенциальными и существующими контрагентами; Поддержание существующей клиентской базы; Развитие клиентской базы: мониторинг рынка  поиск новых клиентов  подготовка коммерческих предложений; Расчет рентабельности  ценообразование; Быстрая и качественная (в соответствии со стандартами и корпоративной этикой) обработка входящих обращений и заявок на покупку вторичного сырья; Ведение переговоров и заключение договоров; Отчетность. Требования к квалификации:Опыт работы в продажах (желательно знание рынка вторсырья) ;Организованность (умение организовать себя и рабочее место);Грамотная речь;Умение вести переговорыСтрессоустойчивость;Обучаемость;Желание работать и зарабатывать;Отличные коммуникативные навыки  умение устанавливать и поддерживать деловой контакт;Способность работать с большими объемами информации;Нацеленность на результат  умение выстраивать долгосрочные отношения с партнерами компании.Навыки работы с ПК.Образование: не имеет значенияУсловия работы: Офис в городе Тюмень ул. Республики 211  бизнес пространство 6/9  столовая ""Среда"" на первом этаже здания  удобная транспортная развязка. Карьерный рост (требуется начальник ОП) График работы: понедельник- пятница с 9.00 до 18.00 Заработная плата: окладная часть 30000+ % от продаж Испытательный срок до 2 месяца ",Полная занятость,1–3 года,50000,30000,Менеджер по продажам,29 сентября 2020,,,полный день,,https://hh.ru/vacancy/39524577
Тюмень,Билайн: Офисы продаж,,,Полная занятость,не требуется,32500,26000,Специалист салона связи,17 октября 2020,,,полный день,,https://hh.ru/vacancy/39702311
Тюмень,Школа программирования КодКласс (ИП Комарова Светлана Валерьевна),,Обязанности:  Преподавание в группах до 10 учеников и дистанционно согласно разработанной методике обучения Взаимодействие с родителями учащихся Заполнение отчетных бланков по каждому уроку и по ученикам  Требования:   В том числе студент (3 курс и старше)  аспирант или выпускник технического  языкового или педагогического вуза   Знание языков программирования или желание им обучиться   Опыт преподавания в группах   Коммуникабельность  пунктуальность  адекватность   Желание развиваться и повышать свою квалификацию   Отдаем преимущество кандидатам с опытом преподавания в группах.   Условия:   Возможность совмещать преподавание с учебой или работой (занятия проводятся в выходные дни)   Возможность работать удаленно (при режимах карантина и самоизоляции)   Бесплатное обучение для успешных кандидатов Обеспечение методическими материалами   Достойную заработную плату   Возможность развиваться внутри компании и овладевать новыми навыками  ,Частичная занятость,1–3 года,35000,25000,Преподаватель программирования,23 сентября 2020,,,гибкий график,программирование;Преподаватель;Групповое обучение;Дистанционное обучение;Обучение;Индивидуальное обучение;Обучение и развитие,https://hh.ru/vacancy/39395678
Тюмень,Первый Бит,,"Обязанности:   Внедрение типовых конфигураций 1С  а также собственных отраслевых решений на платформе 1С;  Интеграция 1С с другими системами; Самостоятельная реализация необходимых доработок под потребности заказчиков;  Анализ и решение задач клиентов по автоматизации с использованием продуктов 1С.   Требования:   Знание типовых конфигураций 1С;   Опыт внедрения 1С от снятия потребности до сдачи работ заказчику;  Знание на профессиональном уровне одного или нескольких видов учёта: бухгалтерский и налоговый  финансовый  оперативный  управленческий и т.д.; Самостоятельность  коммуникабельность  умение доводить задачу до конца; Наличие сертификатов уровня «Специалист» будет преимуществом.  Условия:   Белая заработная плата (сдельная  без ""потолка"") от 55 т.р. с последующим ростом (через год работы от 90 т.р.);   Сложные  разноплановые задачи  участие в крупных проектах;   Сертификация в 1С за счет компании;   Возможность профессионального и карьерного развития: 80% руководителей отделов - это сотрудники  которые выросли внутри компании;   Льготный ДМС  компенсация проезда и мобильной связи.  ",Полная занятость,1–3 года,,55000,Программист 1С,12 октября 2020,,,полный день,,https://hh.ru/vacancy/36710034
Тюмень,ПАО «Газпром нефть»,,,Полная занятость,1–3 года,,,Разработчик ABAP [55745],28 сентября 2020,,,полный день,ABAP;SQL;MS SQL;SAP ERP,https://hh.ru/vacancy/38941832
Тюмень,Компания maxim,,Кто мы: IT-компания  предоставляющая облачные решения в сфере такси. К нашим сервисам подключено большое количество компаний  среди которых как мелкие региональные игроки  так и компании с мировым именем  такие как сервис заказа такси «Максим». Мы — команда вне географического фактора  части которой эффективно взаимодействуют из разных точек мира.У нас 5 it-подразделений в городах РФ и 4 подразделения за рубежом.250+ сотрудников и два десятка направлений работы в сфере IT. Чем предстоит заниматься: Писать код  строить и перерабатывать архитектуру для сложного высоконагруженного сервиса с миллионами пользователей по всему миру и более 7 миллионов установок в Google Play. Мы ждем от вас:  знание ООП и структуры данных  понимание принципов SOLID; опыт разработки на Java или Kotlin для Android; знание Android SDK  понимание архитектуры Android; опыт работы с Android Studio  Gradle; знание принципов Material Design; опыт работы с системами контроля версий Git; опыт с SQL базами данных.  Будет большим плюсом  если:  есть опубликованные Android-приложения (Google Play); есть опыт коммерческой разработки под Android.  Мы предлагаем:  множество интересных задач; дружелюбный коллектив; корпоративное обучение; поездки на it-конференции; комфортное рабочее место; компенсацию питания; ДМС; бесплатные корпоративные мероприятия (Новый Год  командные выезды и движухи); уровень заработной платы  который зависит от технических знаний и навыков (+ регулярный пересмотр  если вы растете); оформление по ТК РФ; есть программа релокации. ,Полная занятость,1–3 года,200000,50000,Android разработчик,16 октября 2020,,,полный день,,https://hh.ru/vacancy/32870957
Тюмень,ПАО «Газпром нефть»,,,Полная занятость,1–3 года,,,Специалист техподдержки 1С:УПП/1С:УХ [id49561],18 октября 2020,,,полный день,1С: Управление Производственным Предприятием;распределённая информационная база,https://hh.ru/vacancy/38706238
Тюмень,ГК ТюмБИТ,,С каждым днем объём работы в нашей организации увеличивается  поступают интересные и разносторонние задачи. Мы готовы принять в свою команду профессионала своего дела на взаимовыгодных условиях. Ваш отклик может стать началом долгого и выгодного сотрудничества. Основные задачи:  Разработка нового функционала на платформе 1С по техническим заданиям Анализ программного кода  доработка  адаптация типовых конфигураций под требования заказчиков Разработка внешних печатных форм  отчетов и обработок  расширений Обновление доработанных конфигураций  Мы ищем специалиста с:  Образованием: высшее/ неполное высшее Знанием основ программирования на платформе 1С Опытом работы программистом от 1 года Стремлением к профессиональному росту Умением работать в коллективе  Наши преимущества:  Начинаем работать с клиентами с момента оплаты авансового платежа; Бюрократию и переговоры с клиентом ведут менеджеры  программисты работают только по согласованным ТЗ.  Мы предлагаем:  Интересные и разносторонние задачи Стабильная‚ официальная‚ конкурентоспособная заработная плата Оформление по ТК РФ Уютный офис в центре города Молодой и дружный коллектив из профессионалов своего дела Корпоративные мероприятия   ,Полная занятость,1–3 года,,40000,Программист-разработчик 1С,19 октября 2020,,,полный день,1С программирование;1С: Бухгалтерия;1С: Предприятие 8;1С: Зарплата и управление персоналом;1С: Управление Торговлей;1С: Документооборот;1С: Зарплата и кадры;Программное обеспечение;Управление проектами,https://hh.ru/vacancy/30244391
Тюмень,ЧУДПО Учебный центр «Дельфа»,,Обязанности:  Проведение групповых обучающих занятий по программированию для детей (от 4 лет); Отслеживание результатов обучения; Консультирование родителей по вопросам успеваемости детей.  Требования:   Техническое или педагогическое образование;   Знание Tynker или Blockly;   Умение работать с детьми  удерживать внимание;   Опыт работы преподавателем от 6 месяцев;   Терпение;   Доброжелательность.   Условия:  Гибкий график или работа по совместительству с группами до 8 человек в дневное или вечернее время; Оплата труда сдельная (почасовая); Офис в центре города; Молодой дружный коллектив; Оформление по договору. ,Частичная занятость,1–3 года,,10000,Преподаватель курсов программирования для детей младшего возраста,5 октября 2020,,,гибкий график,Консультирование;Обучение;Преподаватель;Навыки межличностного общения;Поиск информации в интернет,https://hh.ru/vacancy/39613110
Тюмень,Систем-Консалт,,Мы находимся в поиске специалиста  обладающего навыками консультанта  отличными аналитическими и коммуникативными способностями  готового общаться с сотрудниками крупнейших компаний России и участвовать в масштабных проектах по продвижению наших продуктов DIRECTUM  DirectumRX. Основная цель — определить и закрыть все потребности клиентов по автоматизации бизнес-процессов с помощью наших продуктов. Среди наших клиентов компании  входящие в ТОП-100 предприятий Тюменской области  а также дочерние компании федеральных предприятий. В их числе ООО НПО Фундаментстройаркос  Дочерние предприятия ПАО Газпром  Правительство Тюменской области  АО ГМС Нефтемаш.   Чем предстоит заниматься:   анализировать и исследовать бизнес-процессы заказчика для внедрения системы DIRECTUM;   моделировать и описывать бизнес-процессы;   обучать и консультировать пользователей при внедрении системы DIRECTUM;   настраивать и тестировать систему;   разрабатывать проектную документацию.   К тому же  вы должны быть готовы к командировкам по России. Есть возможность развития либо в области руководства проектами  либо в области аналитики.   Какие профессиональные навыки нам важны:  законченное высшее образование в области ИТ или смежных специальностей; коммуникабельность  аккуратность; аналитический склад ума  самостоятельность  инициативность; желателен опыт участия во внедрении корпоративных информационных систем; приветствуется опыт проведения презентаций  семинаров  обучения.    Почему к нам стоит идти:  официальное трудоустройство по ТК РФ; команда  нацеленная на результат  компетентные руководители; интересные проекты; обучение за счет компании  сертификация  возможность саморазвития; наличие наставника; возможность прокачаться в различных бизнес-областях; карьерный рост до руководителя проектов; достойный уровень заработной платы  устанавливается по результатам собеседования (готовы рассматривать ожидания кандидатов). ,Полная занятость,1–3 года,,,Консультант проектов внедрения,16 октября 2020,,,полный день,Консультирование;Обучение персонала;Деловое общение;Делопроизводство;Документооборот;Работа в команде;Обучение и развитие,https://hh.ru/vacancy/36129020
